Provider_Number,STATUS,FYB,FYE,Hospital_Name,Street_Address,City,PO_Box,State,Zip_Code,County,MSA,RPT_REC_NUM,FY,IME_PART_A,IME_PART_C,IME_Capital_PPS,Total_IME_Payments,DSH_Part_A,DSH_Part_C,Total_DSH_Payments,DGME_Part_A_and_C,DGME_Part_B,Total_DGME_Payments,Hospital_Beds,Labor_Delivery_Beds,Total_Hosp_Beds,Total_Hosp_Medicare_Days,Total_Hosp_Medicaid_Days,Total_Hosp_Days,Total_Hosp_Bed_Days_Available,Interns_and_Residents,Total_Hosp_Employees_on_Payroll,Total_Hosp_Nonpaid_Workers,Total_Hosp_CHIP_Discharges,Total_Hosp_Medicare_Discharges,Total_Hosp_Medicaid_Discharges,Total_Hosp_Discharges,Medicaid_HMO_Discharges,Medicaid_HMO_IPF_Subp_Discharges,Medicaid_HMO_IRF_Subp_Discharges,Medicaid_IPF_Subp_Discharges,Medicaid_IRF_Subp_Discharges,Total_IPF_Subp_Discharges,Total_IRF_Subp_Discharges
254005,AS_SUBMITTED,01/01/2023,12/31/2023,PARKWOOD HOSPITAL,8135 GOODMAN ROAD,OLIVE BRANCH,,MS,38654,DE SOTO,4920,772484,2023,0,0,0,0,0,0,0,0,0,0,108,0,108,2747,6896,21138,39420,0,173.68,0,0,230,842,2627,0,0,0,0,0,0,0
254007,SETTLED,01/01/2023,12/31/2023,BRENTWOOD BEHAVIORAL HEALTHCARE,3531 EAST LAKELAND DRIVE,JACKSON,,MS,39208,RANKIN,3560,775567,2023,0,0,0,0,0,0,0,0,0,0,105,0,105,517,14276,17790,38325,0,168,0,0,38,1476,1918,0,0,0,0,0,0,0
254008,AS_SUBMITTED,07/01/2023,06/30/2024,SOUTH MISSISSIPPI STATE HOSPITAL,823 HWY 589,PURVIS,,MS,39475-,LAMAR,3285,791135,2023,0,0,0,0,0,0,0,0,0,0,50,0,50,1104,0,16479,18300,0,100.29,0,0,36,0,369,0,0,0,0,0,0,0
254009,SETTLED,07/01/2023,06/30/2024,NORTH MISSISSIPPI STATE HOSPITAL,1937 BRIAR RIDGE ROAD,TUPELO,,MS,38804-,LEE,0,795905,2023,0,0,0,0,0,0,0,0,0,0,50,0,50,843,0,16296,18300,0,91.71,0,0,36,0,417,0,0,0,0,0,0,0
254010,AS_SUBMITTED,07/01/2023,06/30/2024,MSH- RECEIVING UNITS,,WHITFIELD,157A,MS,39193-,RANKIN,3560,793995,2023,0,0,0,0,0,0,0,0,0,0,79,0,79,1343,0,23831,32127,14.54,97.5,0,0,79,0,721,0,0,0,0,0,0,0
254011,SETTLED,04/01/2023,03/31/2024,GULFPORT BEHAVIORAL HEALTH SYSTEM,11150 U.S. HIGHWAY 49 NORTH,GULFPORT,,MS,39503,HARRISON,920,785456,2023,0,0,0,0,0,0,0,0,0,0,90,0,90,653,7639,19324,32850,0,125.99,0,0,95,1075,2851,0,0,0,0,0,0,0
254012,SETTLED,01/01/2023,12/31/2023,OCEANS BEHAVIORAL HOSPITAL BILOXI,180 DEBUYS ROAD,BILOXI,,MS,39531,,920,779459,2023,0,0,0,0,0,0,0,0,0,0,45,0,45,2137,4462,14110,16425,0,94.45,0,0,153,429,1391,0,0,0,0,0,0,0
254013,SETTLED,04/14/2023,12/31/2023,OCEANS BEHAVIORAL HOSPITAL TUPELO,4579 S EASON BLVD,TUPELO,SUITE B,MS,38801,LEE,0,784458,2023,0,0,0,0,0,0,0,0,0,0,34,0,34,1592,2654,5421,8806,0,54.01,0,0,145,215,468,0,0,0,0,0,0,0
260001,AS_SUBMITTED,07/01/2023,06/30/2024,MERCY HOSPITAL JOPLIN,100 MERCY WAY,JOPLIN,,MO,64804,JASPER,3710,794790,2023,0,0,0,0,1522702,0,1522702,0,0,0,242,0,242,13572,5878,54322,88572,0,921.57,0,0,2869,1507,14943,2506,0,0,0,0,0,0
260005,AMENDED,01/01/2023,12/31/2023,SSM HEALTH ST. JOSEPH HOSPITAL - SC,300 FIRST CAPITAL DRIVE,ST. CHARLES,,MO,63301-2844,ST. CHARLES,7040,779721,2023,0,0,0,0,716888,0,716888,0,0,0,384,0,384,8602,3914,49391,140160,0,1291.26,0,0,1684,567,11005,1837,14,0,45,0,462,0
260006,AS_SUBMITTED,07/01/2023,06/30/2024,HEARTLAND REGIONAL MEDICAL CENTER,5325 FARAON,ST. JOSEPH,,MO,64506-3398,BUCHANAN,7000,792676,2023,0,0,0,0,1683837,0,1683837,0,0,0,330,0,330,24631,10286,69494,120780,0,3892.36,0,0,5133,1326,15712,2023,0,1,0,0,0,341
260009,AS_SUBMITTED,06/01/2023,05/31/2024,BOTHWELL REGIONAL HEALTH CENTER,601 E. 14TH STREET,SEDALIA,1706,MO,65302-1706,PETTIS,0,791136,2023,94096,0,12030,106126,265780,0,265780,66371,112654,179025,71,0,71,4856,918,12840,25986,1.91,745.07,0,0,975,198,2871,367,0,0,0,0,0,0
260011,AS_SUBMITTED,01/01/2023,12/31/2023,SSM HEALTH-ST. MARYS-JEFFERSON CITY,2505 MISSION DRIVE,JEFFERSON CITY,,MO,65109,COLE,0,776940,2023,0,0,0,0,415717,0,415717,0,0,0,140,0,140,6180,2488,25517,51100,0,648.94,0,0,1246,314,6793,882,0,0,0,0,0,0
260017,AS_SUBMITTED,01/01/2023,12/31/2023,PHELPS COUNTY REGIONAL MEDICAL CNTR,1000 WEST 10TH STREET,ROLLA,,MO,65401,PHELPS,0,777223,2023,0,0,0,0,719050,0,719050,0,0,0,194,0,194,7144,3153,24660,71048,0,938.8,0,0,1707,655,5980,1054,0,19,0,42,0,327
260020,AS_SUBMITTED,07/01/2023,06/30/2024,MERCY HOSPITAL - ST. LOUIS,615 S. NEW BALLAS ROAD,ST. LOUIS,,MO,63141,ST. LOUIS,7040,787863,2023,4855650,0,259303,5114953,2533475,0,2533475,3456861,2380046,5836907,782,0,782,38300,16144,233901,286212,90.08,5073.82,0,0,7104,2109,41827,4547,529,0,262,0,2334,0
260022,AS_SUBMITTED,06/01/2023,05/31/2024,NORTHEAST REGIONAL MEDICAL CENTER,315 SOUTH OSTEOPATHY,KIRKSVILLE,C8502,MO,63501-8599,ADAIR,0,788763,2023,2151472,0,274331,2425803,282976,0,282976,1521147,721473,2242620,41,3,44,3171,582,7652,16101,24.83,239.43,0,0,675,146,1976,386,0,0,0,0,0,0
260023,AS_SUBMITTED,07/01/2023,06/30/2024,MERCY HOSPITAL JEFFERSON,1400 HIGHWAY 61 S,FESTUS,,MO,63028,JEFFERSON,7040,793681,2023,0,0,0,0,760707,0,760707,0,0,0,136,0,136,10494,5102,44476,49776,0,962.33,0,0,2348,751,9853,0,0,0,0,25,0,324
260024,AS_SUBMITTED,01/01/2023,12/31/2023,TEXAS COUNTY MEMORIAL HOSPITAL,1333 S. SAM HOUSTON BOULEVARD,HOUSTON,,MO,65483,TEXAS,0,777224,2023,0,0,0,0,54435,0,54435,0,0,0,47,7,54,1638,210,3505,19710,0,264.5,0,0,283,57,852,279,0,0,0,0,0,0
260025,AS_SUBMITTED,10/01/2022,09/30/2023,HANNIBAL REGIONAL HOSPITAL,HIGHWAY 36  6000 HOSPITAL DRIVE,HANNIBAL,,MO,63401,MARION,0,767317,2023,0,0,0,0,373380,0,373380,0,0,0,86,0,86,7973,1102,19587,31390,0,1143.17,0,0,1809,356,4833,441,0,0,0,1,0,343
260027,AMENDED,01/01/2023,12/31/2023,AMEND#3 LIP RESEARCH MED CTR,2316 E MEYER BLVD,KANSAS CITY,,MO,64132,,3760,799147,2023,2639987,0,157029,2797016,1712259,0,1712259,2474117,719479,3193596,306,11,317,13405,8116,82047,115705,47.55,1565.62,0,0,2417,1320,14340,2115,959,93,810,56,3083,434
260032,AMENDED,01/01/2023,12/31/2023,BARNES-JEWISH HOSPITAL,ONE BARNES-JEWISH HOSPITAL PLAZA,ST. LOUIS,,MO,63110-,ST. LOUIS CITY,7040,797880,2023,52519149,0,3249282,55768431,7553802,0,7553802,35200065,12136473,47336538,1265,18,1283,91445,28702,380708,468162,822.77,9024.55,0,0,11231,4809,51228,9598,0,0,0,0,0,0
260034,AS_SUBMITTED,01/01/2023,12/31/2023,BATES COUNTY MEMORIAL HOSPITAL,615 WEST NURSERY STREET,BUTLER,370,MO,64730-0370,BATES,0,773848,2023,0,0,0,0,9181,0,9181,0,0,0,40,0,40,450,107,986,14600,0,221.2,0,0,137,27,297,7,0,0,0,0,0,0
260040,AS_SUBMITTED,10/01/2022,09/30/2023,COXHEALTH,1423 N JEFFERSON,SPRINGFIELD,,MO,65802,GREENE,7920,768008,2023,882117,0,68103,950220,3245707,0,3245707,618270,437103,1055373,792,15,807,32559,20747,177191,294555,29.23,7187.79,0,0,5785,2535,32089,8799,52,34,81,46,517,369
260047,AS_SUBMITTED,07/01/2023,12/31/2023,CAPITAL REGION MEDICAL CENTER,1125 SOUTH MADISON STREET,JEFFERSON CITY,1128,MO,65102-1128,COLE,0,776941,2023,329680,0,29076,358756,42841,0,42841,142076,234097,376173,100,0,100,2332,355,8371,18400,5.27,611.43,0,0,654,118,2426,398,0,1,0,6,0,140
260048,AS_SUBMITTED,07/01/2023,06/30/2024,UNIVERSITY HEALTH TRUMAN MED CENTER,2301 HOLMES STREET,KANSAS CITY,,MO,64108,JACKSON,3760,794791,2023,1884933,15021,124849,2024803,961371,1697,963068,2068440,1829681,3898121,260,0,260,6937,19110,75694,93628,185.04,2586,0,0,716,2496,10873,3834,0,0,0,0,0,0
260050,AS_SUBMITTED,07/01/2023,06/30/2024,MOSAIC MEDICAL CENTER - MARYVILLE,2016 SOUTH MAIN STREET,MARYVILLE,,MO,64468,NODAWAY,0,792677,2023,0,0,0,0,61318,0,61318,0,0,0,21,4,25,1755,381,3588,10614,0,383.35,0,0,343,53,922,103,0,0,251,0,560,0
260052,AS_SUBMITTED,07/01/2023,06/30/2024,MERCY HOSPITAL - WASHINGTON,901 E. 5TH STREET,WASHINGTON,,MO,63090-3098,FRANKLIN,7040,794792,2023,0,0,0,0,174649,0,174649,0,0,0,140,0,140,4653,1989,25309,51240,0,835.72,0,0,1316,287,7512,792,0,0,0,0,0,0
260057,AMENDED,10/01/2022,09/30/2023,CAMERON REGIONAL MEDICAL CENTER,1600 EAST EVERGREEN,CAMERON,,MO,64429-,CLINTON,3760,799262,2023,0,0,0,0,41296,0,41296,0,0,0,42,0,42,2996,119,5660,15380,0,331.31,0,0,479,46,998,190,0,0,7,4,205,34
260059,AS_SUBMITTED,07/01/2023,06/30/2024,MERCY HOSPITAL LEBANON,100 HOSPITAL DRIVE,LEBANON,,MO,65536,LACLEDE,0,795536,2023,0,0,0,0,67885,0,67885,0,0,0,43,0,43,863,509,4686,15738,0,333.88,0,0,345,186,2062,310,0,0,0,0,0,0
260061,AS_SUBMITTED,07/01/2023,06/30/2024,NEVADA REGIONAL MEDICAL CENTER,800 SOUTH ASH,NEVADA,,MO,64772,VERNON,0,794892,2023,0,0,0,0,18589,0,18589,0,0,0,41,0,41,646,143,2452,15006,0,234.22,0,0,107,57,612,205,459,0,216,0,979,0
260062,AS_SUBMITTED,01/01/2023,12/31/2023,SAINT LUKES NORTH HOSPITAL,5830 NW BARRY ROAD,KANSAS CITY,,MO,64154,PLATTE,3760,776943,2023,0,0,0,0,470511,0,470511,0,0,0,122,0,122,7330,3099,29038,43569,0,742.93,0,0,1587,518,5890,874,0,20,0,20,0,1129
260065,AS_SUBMITTED,07/01/2023,06/30/2024,MERCY HOSPITAL SPRINGFIELD,1235 EAST CHEROKEE STREET,SPRINGFIELD,,MO,65804,,7920,793682,2023,0,0,0,0,2777834,0,2777834,0,0,0,611,0,611,31205,17937,178200,223626,0,3871.94,0,0,6137,2663,37123,5376,0,0,0,0,0,0
260068,AS_SUBMITTED,01/01/2023,12/31/2023,BOONE HOSPITAL CENTER,1600 E BROADWAY,COLUMBIA,,MO,65201,BOONE,1740,777227,2023,0,0,0,0,0,0,0,0,0,0,266,0,266,19967,2221,56544,97090,0,1743.39,0,0,4442,468,12649,1243,0,9,0,2,0,234
260070,AS_SUBMITTED,01/01/2023,12/31/2023,PEMISCOT COUNTY MEMORIAL HOSPITAL,HIGHWAY 61 AND REED,HAYTI,,MO,63851,PEMISCOT,0,776944,2023,0,0,0,0,22210,0,22210,0,0,0,42,0,42,660,420,2088,15330,0,138.06,0,0,137,93,477,100,0,0,0,0,0,0
260074,AS_SUBMITTED,11/01/2022,10/31/2023,MOBERLY REGIONAL MEDICAL CENTER,1515 UNION AVENUE,MOBERLY,3000,MO,65270,RANDOLPH,0,770991,2023,9958,0,1799,11757,38217,0,38217,8346,6633,14979,39,0,39,1359,30,3177,14235,0.19,152.99,0,0,367,17,910,141,0,0,13,0,208,0
260077,AS_SUBMITTED,07/01/2023,06/30/2024,MERCY HOSPITAL SOUTH,10010 KENNERLY ROAD,SAINT LOUIS,,MO,63128-,ST. LOUIS,7040,793997,2023,0,0,0,0,1372204,0,1372204,0,0,0,725,0,725,32250,9917,142618,265350,0,2419,0,0,6323,1981,29686,2887,0,0,0,0,0,0
260078,AMENDED,01/01/2023,12/31/2023,OZARKS MEDICAL CENTER,1100 KENTUCKY AVENUE,WEST PLAINS,1100,MO,65775,HOWELL,0,783123,2023,0,0,0,0,638860,0,638860,0,0,0,111,0,111,4429,2222,19235,40515,0,978.42,0,0,1118,445,4422,1104,0,0,0,0,0,0
260081,AS_SUBMITTED,01/01/2023,12/31/2023,SSM HEALTH ST CLARE HOSPITAL,1015 BOWLES AVE,FENTON,,MO,63026,ST. LOUIS,7040,775233,2023,5554,0,2330,7884,201752,0,201752,0,0,0,180,0,180,9919,2556,43259,65700,1.9,987.22,0,0,2302,318,13147,917,0,0,0,0,0,0
260085,AS_SUBMITTED,01/01/2023,12/31/2023,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DRIVE,KANSAS CITY,,MO,64114,JACKSON,3760,776945,2023,0,0,0,0,140740,0,140740,0,0,0,233,0,233,5730,1386,20339,85045,0,545.43,0,0,1309,274,4829,306,0,21,14,0,481,212
260091,AS_SUBMITTED,01/01/2023,12/31/2023,SSM HEALTH ST. MARYS HOSPITAL - STL,6420 CLAYTON ROAD,ST. LOUIS,,MO,63117-,ST. LOUIS,7040,776946,2023,3709224,0,277460,3986684,1949740,0,1949740,3884707,3062119,6946826,496,0,496,10563,10233,109680,181040,178.05,3059.22,0,0,1964,1186,25991,6574,199,0,217,0,1185,0
260094,AS_SUBMITTED,10/01/2022,09/30/2023,COX MEDICAL CENTER BRANSON,525 BRANSON LANDING BLVD.,BRANSON,650,MO,65615-0650,TANEY,0,767701,2023,0,0,0,0,397655,0,397655,0,0,0,144,0,144,6673,1976,27106,52560,0,942.23,0,0,1380,348,5811,925,0,0,0,3,0,220
260095,AS_SUBMITTED,04/01/2023,03/31/2024,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,,MO,64057-2301,JACKSON,3760,785003,2023,35364,0,1890,37254,662185,0,662185,25951,9488,35439,353,17,370,16130,6618,74310,103212,0.83,1148.17,0,0,3347,1183,16827,1770,0,22,0,0,0,417
260096,AS_SUBMITTED,07/01/2023,06/30/2024,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DR,NORTH KANSAS CITY,,MO,64116,CLAY,3760,792372,2023,0,0,0,0,1066833,0,1066833,0,0,0,385,0,385,20922,6196,78106,140910,0,2781.79,0,0,5142,938,17729,2063,0,108,0,48,0,1566
260097,AS_SUBMITTED,01/01/2023,12/31/2023,WESTERN MISSOURI MEDICAL CENTER,403 BURKARTH ROAD,WARRENSBURG,,MO,64093-,JOHNSON,0,777229,2023,0,0,0,0,115883,0,115883,0,0,0,45,0,45,2157,636,8348,16425,0,500.51,0,0,481,149,2025,406,0,0,0,0,0,0
260102,AS_SUBMITTED,07/01/2023,06/30/2024,UNIVERSITY HEALTH LAKEWOOD MED CTR,7900 LEES SUMMIT ROAD,KANSAS CITY,,MO,64139,JACKSON,3760,794965,2023,479222,0,56525,535747,211982,0,211982,1261096,1801415,3062511,117,0,117,2029,3573,19713,42539,61.08,0,0,0,252,885,3896,1293,0,0,0,0,0,0
260104,AS_SUBMITTED,01/01/2023,12/31/2023,SSM HEALTH DEPAUL HOSPITAL,12303 DEPAUL DRIVE,BRIDGETON,,MO,63044,ST. LOUIS,7040,776610,2023,669582,0,40617,710199,1765357,0,1765357,698645,343528,1042173,446,0,446,21561,12174,104735,162790,14.71,1894.73,0,0,3066,1369,23301,3691,0,0,188,0,665,0
260105,AS_SUBMITTED,01/01/2023,12/31/2023,SSM SAINT LOUIS UNIVERSITY HOSPITAL,1201 SOUTH GRAND BLVD,ST. LOUIS,,MO,63104,,7040,773849,2023,16635781,0,991416,17627197,2649697,0,2649697,15695315,4572840,20268155,366,0,366,20903,10433,116266,133590,292.27,1836.41,0,0,2895,1504,23767,2532,434,0,368,0,1349,0
260108,AMENDED,01/01/2023,12/31/2023,MISSOURI BAPTIST MEDICAL CENTER,3015 N. BALLAS ROAD,ST. LOUIS,,MO,63131-2329,ST. LOUIS,7040,798306,2023,666976,131693,47179,845848,0,0,0,34517,27855,62372,402,17,419,30733,2533,105343,152935,9.21,2165.28,0,0,5974,399,21333,1413,0,6,0,6,0,325
260110,AMENDED,01/01/2023,12/31/2023,SOUTHEASTHEALTH,1701 LACEY STREET,CAPE GIRARDEAU,,MO,63701,CAPE GIRARDEAU,0,791902,2023,0,0,0,0,575536,0,575536,0,0,0,232,0,232,11260,1696,31509,84680,0,1687.54,0,0,2116,357,6001,1189,0,16,0,16,0,330
260113,AMENDED,10/01/2022,09/30/2023,MISSOURI DELTA MEDICAL CENTER,1008 N MAIN,SIKESTON,,MO,63801,SCOTT,0,788175,2023,0,0,0,0,354817,0,354817,0,0,0,98,0,98,3975,1746,15119,35770,0,707.95,0,0,785,318,3004,768,8,9,16,13,343,125
260119,AS_SUBMITTED,01/01/2023,12/31/2023,POPLAR BLUFF REGIONAL MEDICAL CENTER,3100 OAK GROVE ROAD,POPLAR BLUFF,,MO,63901,BUTLER,0,777230,2023,741218,0,56662,797880,1717899,0,1717899,711732,259862,971594,232,0,232,12234,7236,47583,84680,14.99,835.7,0,0,2465,3696,10513,0,0,0,0,35,0,294
260137,AS_SUBMITTED,04/01/2023,03/31/2024,FREEMAN OAK HILL HEALTH SYSTEM,1102 WEST 32ND STREET,JOPLIN,,MO,64804,NEWTON,3710,785004,2023,983196,0,94763,1077959,1709559,0,1709559,480391,540564,1020955,348,0,348,18662,7480,75853,127420,40.32,2921.12,0,0,3625,1121,14731,3769,10,19,19,13,230,345
260138,AMENDED,01/01/2023,12/31/2023,SAINT LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,,MO,64111,JACKSON,3760,786036,2023,9077953,0,507131,9585084,2838296,0,2838296,3508431,1960580,5469011,478,10,488,29175,14113,125897,172776,118.72,3321.37,0,0,4713,1202,19099,2290,0,0,0,0,0,0
260141,AS_SUBMITTED,07/01/2023,06/30/2024,UNIV OF MISSOURI HEALTH CARE,ONE HOSPITAL DRIVE,COLUMBIA,,MO,65212,BOONE,1740,795083,2023,16255933,0,1028194,17284127,2813788,0,2813788,8508389,7146564,15654953,665,19,684,32381,21795,162247,211889,421.27,6855.3,0,0,5414,6703,29913,8626,1596,23,614,3,2838,120
260142,AS_SUBMITTED,05/01/2023,04/30/2024,JOHN FITZGIBBON MEMORIAL HOSPITAL,2305 SOUTH HIGHWAY 65,MARSHALL,BOX 250,MO,65340,SALINE,0,786490,2023,0,0,0,0,74896,0,74896,0,0,0,42,0,42,1527,297,4850,15372,0,257.6,0,0,406,36,1284,141,0,0,57,0,296,0
260160,AMENDED,01/01/2023,12/31/2023,SOUTHEASTHEALTH CENTER OF STODDARD C,1200 NORTH ONE MILE ROAD,DEXTER,,MO,63841,STODDARD,0,791314,2023,0,0,0,0,169084,0,169084,0,0,0,43,0,43,957,649,4843,15695,0,172.86,0,0,268,254,1300,0,0,0,0,0,0,0
260162,AS_SUBMITTED,01/01/2023,12/31/2023,BARNES JEWISH WEST COUNTY HOSPITAL,12630 OLIVE STREET,CREVE COEUR,,MO,63141,ST. LOUIS,7040,774738,2023,703877,0,80960,784837,126639,0,126639,100616,222672,323288,95,0,95,3625,854,12654,34612,13.45,711.96,0,0,978,140,3946,303,0,0,0,0,0,0
260163,AMENDED,01/01/2023,12/31/2023,PARKLAND HEALTH CENTER - FARMINGTON,1101 WEST LIBERTY,FARMINGTON,,MO,63640,ST. FRANCOIS,0,798820,2023,0,0,0,0,320323,0,320323,0,0,0,108,0,108,4717,1690,15606,39420,0,520.53,0,0,1131,392,4217,597,0,0,0,0,0,0
260175,AS_SUBMITTED,04/01/2023,03/31/2024,GOLDEN VALLEY MEMORIAL HOSPITAL,1600 NORTH SECOND,CLINTON,,MO,64735-1192,HENRY,0,784459,2023,0,0,0,0,176740,0,176740,0,0,0,43,4,47,2175,658,7211,17202,0,670.24,0,0,648,259,2026,413,0,0,0,0,0,0
260176,AS_SUBMITTED,07/01/2023,06/30/2024,ST. LUKES DES PERES HOSPITAL,2345 DOUGHERTY FERRY,ST. LOUIS,,MO,63122,ST. LOUIS,7040,793068,2023,501985,0,82483,584468,0,0,0,370809,391200,762009,55,0,55,1561,126,5724,20130,10.91,302.54,0,0,497,44,1723,30,0,0,0,0,0,0
260177,AS_SUBMITTED,07/01/2023,06/30/2024,LIBERTY HOSPITAL,2525 GLENN HENDREN,LIBERTY,,MO,64068,CLAY,3760,793683,2023,0,0,0,0,264679,0,264679,0,0,0,199,0,199,9784,1674,34921,72834,0,1657.1,0,0,2236,329,7410,642,0,0,0,0,0,0
260179,AS_SUBMITTED,07/01/2023,06/30/2024,ST. LUKES HOSPITAL,232 S. WOODS MILL RD.,CHESTERFIELD,,MO,63017,ST. LOUIS,7040,794403,2023,3299222,0,308180,3607402,0,0,0,2097603,1736695,3834298,390,0,390,23550,963,66346,142740,43.29,2475.18,0,0,5036,169,13715,260,0,0,0,0,0,0
260180,AMENDED,01/01/2023,12/31/2023,CHRISTIAN HOSPITAL NORTHEAST,11133 DUNN ROAD,ST. LOUIS,,MO,63136-,ST. LOUIS,7040,798307,2023,193212,38188,12176,243576,760311,148053,908364,138572,37125,175697,265,0,265,16428,7392,69613,96878,4.31,1354.7,0,0,2557,1107,12573,1737,0,43,0,11,0,272
260183,AS_SUBMITTED,07/01/2023,06/30/2024,SAINT FRANCIS MEDICAL CENTER,211 ST. FRANCIS DRIVE,CAPE GIRARDEAU,,MO,63703,,0,792373,2023,0,0,0,0,1229832,0,1229832,0,0,0,282,0,282,12148,3429,39290,102930,0,2553.1,0,0,2738,445,7933,1389,0,19,0,4,0,269
260186,AS_SUBMITTED,05/01/2023,04/30/2024,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,OSAGE BEACH,,MO,65065,CAMDEN,0,786343,2023,0,0,0,0,285636,0,285636,0,0,0,105,0,105,5521,1281,18383,38430,0,1003.47,0,0,1419,275,4963,617,0,0,0,0,0,0
260190,AMENDED,10/01/2022,09/30/2023,AM 2 LEES SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,,MO,64063,JACKSON,3760,799895,2023,875093,0,39228,914321,93039,0,93039,447614,180229,627843,88,0,88,7009,1320,24724,30296,8.38,442.86,0,0,1528,303,5751,297,0,0,0,0,0,0
260191,AS_SUBMITTED,01/01/2023,12/31/2023,BARNES JEWISH ST. PETERS HOSPITAL,10 HOSPITAL DRIVE,ST. PETERS,,MO,63376,ST. CHARLES,7040,777347,2023,127256,0,6573,133829,0,0,0,48310,45270,93580,110,0,110,9303,841,29561,40150,1,646.38,0,0,1937,159,6860,191,0,0,0,0,0,0
260193,AS_SUBMITTED,01/01/2023,12/31/2023,ST MARYS MEDICAL CENTER,201 WEST RD MIZE ROAD,BLUE SPRINGS,,MO,64014,JACKSON,3760,777235,2023,157381,0,17957,175338,0,0,0,202839,67152,269991,73,0,73,2824,556,11416,26645,2.7,284.48,0,0,757,122,3171,183,0,8,0,0,0,119
260195,AS_SUBMITTED,06/01/2023,05/31/2024,CITIZENS MEMORIAL HOSPITAL DISTRICT,1500 NORTH OAKLAND,BOLIVAR,,MO,65613,POLK,0,788177,2023,0,0,0,0,140068,0,140068,0,0,0,52,0,52,1542,716,8679,19032,0,994.61,0,0,442,261,2448,448,0,0,30,0,210,0
260200,AS_SUBMITTED,01/01/2023,12/31/2023,SSM HEALTH ST. JOSEPH HOSPITAL - LSL,100 MEDICAL PLAZA,LAKE ST. LOUIS,,MO,63367,ST. CHARLES,7040,776474,2023,0,0,0,0,0,0,0,0,0,0,179,0,179,10445,2335,48016,65335,0,1008.8,0,0,2443,331,13047,899,0,0,0,0,0,0
260214,AS_SUBMITTED,01/01/2023,12/31/2023,BELTON REGIONAL MEDICAL CENTER,17065 S. 71 HIGHWAY,BELTON,,MO,64012-,CASS,3760,775234,2023,0,0,0,0,62392,0,62392,0,0,0,62,0,62,3193,739,11635,22630,0,291.9,0,0,865,195,3401,265,0,0,0,0,0,0
260216,AS_SUBMITTED,01/01/2023,12/31/2023,ST. LUKES EAST - LEES SUMMIT,100 N.E. ST. LUKES BOULEVARD,LEES SUMMIT,,MO,64086,JACKSON,3760,777104,2023,0,0,0,0,0,0,0,0,0,0,216,6,222,18336,2464,63295,81030,0,1245.56,0,0,3639,390,12755,873,0,0,0,0,0,0
260219,AMENDED,01/01/2023,12/31/2023,PROGRESS WEST HOSPITAL,2 PROGRESS POINT PARKWAY,OFALLON,,MO,63368,ST CHARLES,7040,797971,2023,0,0,0,0,52442,0,52442,0,0,0,69,0,69,3804,877,18079,25185,0,444.57,0,0,875,80,4829,392,0,0,0,0,0,0
261301,AS_SUBMITTED,06/01/2023,05/31/2024,ELLETT MEMORIAL HOSPITAL,610 NORTH OHIO AVENUE,APPLETON,,MO,64724-,ST. CLAIR,0,791905,2023,0,0,0,0,0,0,0,0,0,0,25,0,25,399,9,732,9125,0,69,0,0,31,3,66,0,0,0,0,0,0,0
261302,SETTLED,10/01/2022,09/30/2023,MADISON MEDICAL CENTER,611 WEST MAIN,FREDERICKTOWN,431,MO,63645,MADISON,0,799263,2023,0,0,0,0,0,0,0,0,0,0,25,0,25,1295,92,2001,9125,0,139.52,0,0,83,37,210,0,0,0,0,0,0,0
261303,AS_SUBMITTED,07/01/2023,06/30/2024,COMMUNITY HOSPITAL ASSOCIATION  INC.,26136 US HIGHWAY 59,FAIRFAX,107,MO,64446-0107,ATCHISON,0,795359,2023,0,0,0,0,0,0,0,0,0,0,16,0,16,1126,21,1704,5856,0,106.16,0,0,160,4,325,56,0,0,0,0,0,0
261305,AS_SUBMITTED,07/01/2023,06/30/2024,PUTNAM COUNTY MEMORIAL HOSPITAL,1926 OAK STREET,UNIONVILLE,,MO,63565,PUTNAM,0,795360,2023,0,0,0,0,0,0,0,0,0,0,15,0,15,569,13,763,5490,0,68.28,0,0,54,3,74,0,0,0,0,0,0,0
261306,AS_SUBMITTED,11/01/2022,10/31/2023,SULLIVAN COUNTY MEMORIAL HOSPITAL,630 WEST THIRD STREET,MILAN,,MO,63556-,SULLIVAN,0,766313,2023,0,0,0,0,0,0,0,0,0,0,17,0,17,813,52,3272,6222,0,64.73,0,0,57,15,100,2,0,0,0,0,0,0
261307,AS_SUBMITTED,07/01/2023,06/30/2024,PERSHING MEMORIAL HOSPITAL,130 EAST LOCKLING,BROOKFIELD,,MO,64623-,LINN,0,793684,2023,0,0,0,0,0,0,0,0,0,0,25,0,25,953,30,1367,9150,0,105.64,0,0,124,6,229,22,0,0,0,0,0,0
